lat,lon,housenumber,street,city
50.4198388,16.9607975,ev.4,,
50.43683,16.932055,26,,
50.4288588,16.9291213,17,,
50.4364988,16.93438,8,,
50.4290276,16.9293888,ev.31,,
50.4365225,16.932465,24,,
50.4355151,16.9363312,20,,
50.4366575,16.9336488,11,,
50.43625,16.9350375,6,,
50.4295126,16.9310388,29,,
50.4416438,16.9202863,10,,
50.4414413,16.9198437,12,,
50.4420425,16.918955,1,,
50.441555,16.9193163,62,,
50.4052413,16.9817088,76,,
50.4049005,16.9808873,80,,
50.4050088,16.9801977,81,,
50.4041563,16.9792025,82,,
50.4026513,16.9774088,85,,
50.4020976,16.9772575,86,,
50.4015488,16.9764849,87,,
50.3963375,17.013555,48,Havlíčkova,
50.3962388,17.0143125,50,Havlíčkova,
50.3961325,17.0148963,51,Havlíčkova,
50.3958338,17.0141125,140,Janošíkova,
50.3961613,17.0128388,46,Havlíčkova,
50.395865,17.0145087,108,Janošíkova,
50.3956488,17.0165888,190,Nádražní,
50.3956138,17.0164738,189,Nádražní,
50.3960425,17.0162525,192,Janošíkova,
50.3959325,17.0158588,188,Janošíkova,
50.3961025,17.0166225,155,Janošíkova,
50.3967375,17.015855,84,Havlíčkova,
50.3957538,17.0159363,224,Nádražní,
50.396475,17.015435,317,Havlíčkova,
50.3966238,17.0160888,225,Havlíčkova,
50.396175,17.0152075,53,Havlíčkova,
50.3962888,17.0157963,199,Havlíčkova,
50.396995,17.0165038,541,Havlíčkova,
50.3966363,17.0177788,105,Janošíkova,
50.3960425,17.0174288,106,Janošíkova,
50.3959025,17.0155863,107,Janošíkova,
50.3973263,17.0172125,537,Havlíčkova,
50.3974726,17.0170938,538,Havlíčkova,
50.3971388,17.0163963,542,Havlíčkova,
50.3971675,17.0168413,539,Havlíčkova,
50.3973051,17.0167325,540,Havlíčkova,
50.396635,17.0200538,116,Nádražní,
50.3967313,17.0187188,103,Janošíkova,
50.3972588,17.0196738,161,Janošíkova,
50.3973588,17.0200175,536,Janošíkova,
50.3977526,17.0191275,58,Havlíčkova,
50.3979638,17.019885,59,Havlíčkova,
50.3980276,17.0219525,98,Janošíkova,
50.3980176,17.0216488,99,Janošíkova,
50.3978026,17.0210863,100,Janošíkova,
50.3976026,17.0206288,101,Janošíkova,
50.3982026,17.0224525,97,Janošíkova,
50.3979288,17.0214113,132,Janošíkova,
50.3971838,17.0215688,127,Nádražní,
50.3983051,17.0210163,318,Havlíčkova,
50.3990913,17.0220025,144,Havlíčkova,
50.3990151,17.0217449,143,Havlíčkova,
50.3987501,17.0222575,125,Havlíčkova,
50.3985538,17.0215725,124,Havlíčkova,
50.3986688,17.021885,122,Havlíčkova,
50.3986176,17.0231863,130,Janošíkova,
50.3988238,17.0227163,56,Havlíčkova,
50.3996751,17.025085,ev.5,Havlíčkova,
50.3994063,17.0267763,91,Janošíkova,
50.3992213,17.0239038,151,Havlíčkova,
50.3995138,17.0274513,185,Nádražní,
50.3990576,17.0252338,93,Janošíkova,
50.3988938,17.0243513,115,Janošíkova,
50.3993651,17.024145,576,Havlíčkova,
50.39996,17.027095,90,Janošíkova,
50.400635,17.0272363,67,Havlíčkova,
50.4012175,17.0283463,69,Havlíčkova,
50.4001475,17.0262113,66,Havlíčkova,
50.4039738,17.0340149,95,Havlíčkova,
50.4048663,17.0364163,141,Janošíkova,
50.4048775,17.0348763,77,Havlíčkova,
50.4046288,17.034725,76,Havlíčkova,
50.4011288,17.0294763,86,Janošíkova,
50.401395,17.0301863,85,Janošíkova,
50.4025938,17.033235,83,Janošíkova,
50.4039038,17.0346,82,Janošíkova,
50.4042226,17.0350638,81,Janošíkova,
50.4044875,17.035845,80,Janošíkova,
50.4051013,17.0365475,79,Janošíkova,
50.4031188,17.0327175,74,Havlíčkova,
50.4028876,17.032255,569,Havlíčkova,
50.4040701,17.0336738,75,Havlíčkova,
50.4056156,16.9809132,78,,
50.4059325,16.9836063,65,,
50.4061738,16.9845,70,,
50.4052888,16.980815,140,,
50.4055025,16.983855,72,,
50.4056775,16.98282,74,,
50.4059975,16.98414,112,,
50.4052738,16.982135,75,,
50.4056563,16.9844788,129,,
50.4163274,16.9645579,24,,
50.422985,16.96474,7,,
50.4185918,16.9679043,ev.3,,
50.4185469,16.968213,92,,
50.4063963,16.9869988,55,,
50.4062063,16.9858013,135,,
50.4064101,16.9865737,64,,
50.4058913,16.9852225,67,,
50.4064301,16.9853723,68,,
50.4071163,16.9872013,142,,
50.4068363,16.9866288,62,,
50.4068376,16.9873725,57,,
50.4067651,16.98709,59,,
50.4071026,16.9868838,58,,
50.4066701,16.9860363,118,,
50.4074776,16.9890765,48,,
50.4075638,16.98813,132,,
50.4078451,16.9883138,50,,
50.4072138,16.9879975,52,,
50.4075151,16.9877888,51,,
50.4067851,16.98789,54,,
50.4079876,16.9886413,113,,
50.407379,16.9882107,119,,
50.4081399,16.9902656,41,,
50.4085662,16.989189,42,,
50.4083997,16.9895229,43,,
50.4094563,16.9893675,148,,
50.409325,16.990135,35,,
50.409515,16.98945,149,,
50.409345,16.9892075,146,,
50.4087238,16.9901913,40,,
50.4093975,16.9892963,147,,
50.4089425,16.9896163,151,,
50.4090913,16.989815,150,,
50.4081882,16.98934,44,,
50.40898,16.9901825,107,,
50.4063688,16.9945237,114,,
50.4105725,16.9939463,141,,
50.4100088,16.9920038,36,,
50.4088374,16.9904358,39,,
50.4107625,16.9957938,137,,
50.410655,16.9931625,23,,
50.409515,16.9904688,125,,
50.41021,16.9933138,123,,
50.40949,16.9913513,31,,
50.4097575,16.9917241,30,,
50.4100138,16.9906988,32,,
50.4102588,16.99247,26,,
50.4107138,16.992175,25,,
50.4104225,16.9909925,28,,
50.4105163,16.99144,27,,
50.4116951,16.9933488,143,,
50.4117463,16.993445,144,,
50.4112276,16.9935387,134,,
50.4129538,16.9940963,136,,
50.4123201,16.9938363,20,,
50.4107976,16.9933975,18,,
50.4112174,16.9924413,24,,
50.4114651,16.9947563,116,,
50.4128742,16.9954592,15,,
50.4125178,16.9959939,14,,
50.4119989,16.9956941,128,,
50.4108413,16.9919488,33,,
50.4116426,16.9950725,100,,
50.4126738,16.9971213,11,,
50.4127663,16.99812,9,,
50.4131413,16.999,6,,
50.4138386,16.9986632,5,,
50.4138338,17.00069,1,,
50.41387,17.0000513,2,,
50.4121926,16.995965,17,,
50.4124613,16.9965349,16,,
50.4253751,16.9963688,10,,
50.4214063,16.9957238,3,,
50.4115613,17.0208975,223,,
50.4117863,17.0215088,224,,
50.4128077,17.0217285,207,,
50.3624097,17.0733354,38,,
50.387985,17.0681375,301,,
50.388005,17.06635,246,,
50.3881388,17.0654513,242,,
50.387125,17.0743312,136,,
50.3872088,17.0749938,134,,
50.3868663,17.0740238,346,,
50.38763,17.07547,239,,
50.3876275,17.0748863,133,,
50.38782,17.0751975,131,,
50.386785,17.0759663,50,,
50.3872825,17.0765062,51,,
50.3882588,17.0765938,128,,
50.387735,17.0758963,271,,
50.3883363,17.0762138,129,,
50.3874275,17.0757463,132,,
50.3880163,17.077955,342,,
50.3874975,17.0768713,232,,
50.388201,17.075604,130,,
50.3876463,17.0773688,54,,
50.3885913,17.0768488,339,,
50.3882138,17.0781725,58,,
50.3883926,17.0784188,59,,
50.3883313,17.0827913,230,,
50.3883776,17.0823938,279,,
50.3885101,17.0812463,290,,
50.3887751,17.0819199,359,,
50.388245,17.08346,238,,
50.3884563,17.0817338,228,,
50.3883888,17.0822675,229,,
50.3887101,17.08245,282,,
50.3886601,17.0799875,235,,
50.38813,17.0803913,349,,
50.3886751,17.0827874,274,,
50.3886038,17.0785975,303,,
50.3883851,17.0807888,293,,
50.3882888,17.0799538,350,,
50.3885526,17.0806575,226,,
50.3892651,17.077495,125,,
50.3892988,17.0765525,292,,
50.3888451,17.0765388,127,,
50.3905363,17.0773238,122,,
50.3910913,17.0781125,245,,
50.3899588,17.0773325,123,,
