lat,lon,housenumber,street,city
51.6471214,15.1326111,10,Głowackiego,Żary
51.6460403,15.1336633,3,Jana Kilińskiego,Żary
51.6487459,15.1334741,52,Stanisława Staszica,Żary
51.6451416,15.1403314,8,Ludowa,Żary
51.6524212,15.1404144,5,Budowlanych,Żary
51.5949099,15.2087178,43A,,
51.6483537,15.139218,16,Stanisława Staszica,Żary
51.6491433,15.1431183,13,Brzoskwiniowa,Żary
51.6506099,15.1393052,6,Karola Marcinkowskiego,Żary
51.6474981,15.1328392,16,Głowackiego,Żary
51.6485472,15.1354877,42,Stanisława Staszica,Żary
51.6932547,15.1274424,1B,,
51.6487088,15.1352299,44A,Stanisława Staszica,Żary
51.6456648,15.1357957,9,Michała Drzymały,Żary
51.6502322,15.14323,43,Brzoskwiniowa,Żary
51.6476099,15.1329039,18,Głowackiego,Żary
51.6511153,15.144111,12,Wiśniowa,Żary
51.6486445,15.1440347,1,Wiśniowa,Żary
51.6484398,15.136752,32,Stanisława Staszica,Żary
51.6507572,15.1406923,1b,Karola Marcinkowskiego,Żary
51.5965752,15.2103305,42A,,
51.5979527,15.2109363,49,,
51.6505877,15.1434649,55,Brzoskwiniowa,Żary
51.6929747,15.1284097,1,,
51.5967805,15.2094871,44,,
51.6508253,15.1427461,19,Morelowa,Żary
51.651268,15.1404659,6,Malinowa,Żary
51.6519369,15.1441391,16,Wiśniowa,Żary
51.6453383,15.1411554,3,Hugo Kołłątaja,Żary
51.650017,15.1431438,39,Brzoskwiniowa,Żary
51.6453274,15.1416853,2,Hugo Kołłątaja,Żary
51.6462248,15.1420146,4,Robotnicza,Żary
51.6512645,15.1401802,8,Malinowa,Żary
51.6483753,15.1370052,30,Stanisława Staszica,Żary
51.6492716,15.1349391,39,Jana Kilińskiego,Żary
51.6468739,15.1324614,6,Głowackiego,Żary
51.6481588,15.1331306,26,Głowackiego,Żary
51.6496337,15.1431561,25,Brzoskwiniowa,Żary
51.6510877,15.1406662,1,Malinowa,Żary
51.646164,15.1429621,12,Zielonogórska,Żary
51.6521685,15.1438261,17,Wiśniowa,Żary
51.6473668,15.1385397,25,Stanisława Konarskiego,Żary
51.650511,15.1410999,43,Ludowa,Żary
51.6473796,15.138799,27,Stanisława Konarskiego,Żary
51.6481229,15.1367854,27,Stanisława Staszica,Żary
51.6507548,15.1410579,45,Ludowa,Żary
